OBJECTID	LONGITUDE	LATITUDE	FACNAME	ADDRESS_1	ADDRESS_2	CITY	STATE	ZIP	AREACODE	PHONE	FIPS	COUNTY	TYPE	METHOD
357360561	-85.5888877	48.6696545	Shafer Schoolhouse										AMENITY	OSM
357330456	-85.55641800000001	48.669654900000005	Dover Assembly Church of God										AMENITY	OSM
367965915	-85.52488439999999	48.6719412	Northern York County Regional Police Department										AMENITY	OSM
357330469	-85.2935446	48.668669400000006	Kreutz Creek Cemetery										AMENITY	OSM
357360311	-86.2970191	48.7071968	Brookside School										AMENITY	OSM
419229792	-86.1133933	48.709205999999995	Toms Run Shelters										AMENITY	OSM
259032841	-86.11332230000001	48.7093272	Tom's Run Shelter										AMENITY	OSM
357304091	-86.0536589	48.7076025	Pine Grove Chapel										AMENITY	OSM
357294532	-85.8000929	48.7067983	Latimore Church										AMENITY	OSM
357276829	-85.5264225	48.7088208	Bethany Church										AMENITY	OSM
357315598	-85.844931	48.6918566	Sunny Side Cemetery										AMENITY	OSM
357283572	-85.3149107	48.691862	Druck Valley Church										AMENITY	OSM
367798280	-85.2531043	48.692932199999994	Maryland State Police Barracks F North East										AMENITY	OSM
1845714574	-85.20551929999999	48.69360519999999	Royal Farms										AMENITY	OSM
1518828341	-85.1962966	48.6944132	Wrightsville Elementary School										AMENITY	OSM
357309417	-85.1909124	48.6914587	Saint Marys Chapel										AMENITY	OSM
357360936	-86.34964269999999	48.6874988	Mount Rock School										AMENITY	OSM
357362927	-86.2889792	48.687814100000004	Mainsville Elementary School										AMENITY	OSM
367796708	-86.18602349999999	48.6852603	Hampstead Volunteer Fire Engine and Hose Company Number 1										AMENITY	OSM
357322293	-85.97728029999999	48.6862015	Mountain View School										AMENITY	OSM
357314645	-85.8208113	48.6841854	State Road School										AMENITY	OSM
357315361	-85.5115792	48.690245700000006	Suburban Memorial Gardens										AMENITY	OSM
357287924	-85.4392182	48.6837863	Grace Church										AMENITY	OSM
367963515	-85.4371525	48.6884905	Manchester Township Library										AMENITY	OSM
357315293	-85.2230716	48.6870172	Strickler Cemetery										AMENITY	OSM
357360298	-86.42905970000001	48.7007347	Union School										AMENITY	OSM
357280663	-86.2707348	48.7015433	Cherry Grove School										AMENITY	OSM
357360514	-85.8944074	48.7003355	Sadler School										AMENITY	OSM
357299716	-85.63496369999999	48.6995317	Mount Oliver Church										AMENITY	OSM
367797129	-85.49460570000001	48.7022198	Jarrettsville Volunteer Fire Company										AMENITY	OSM
357291378	-85.43798140000001	48.700745	Holy Saviour Cemetery										AMENITY	OSM
357285062	-85.253994	48.704380300000004	Fairmount Church										AMENITY	OSM
357349940	-86.39813710000001	48.6534993	Grandview Elementary School										AMENITY	OSM
357284327	-86.29485460000001	48.6563255	Edgewood School										AMENITY	OSM
246813738	-86.16644269999999	48.6555476	Appalachian Trail Parking										AMENITY	OSM
357317456	-85.7654598	48.6543134	Two Churches School										AMENITY	OSM
357275754	-85.69402779999999	48.6535072	Asper School										AMENITY	OSM
55655890	-85.55714060000001	48.6581841	Dover Area Intermediate School										AMENITY	OSM
55643686	-85.55124529999999	48.6575822	Dover Area High School										AMENITY	OSM
1060705044	-85.42003880000001	48.6535422	Rutter's										AMENITY	OSM
357330393	-85.3906698	48.655528200000006	Pleasureville Elementary School (historical)										AMENITY	OSM
357359932	-85.377064	48.6563355	Central York Middle School										AMENITY	OSM
357330463	-85.3625254	48.6607707	Mount Zion Lutheran Church										AMENITY	OSM
357330494	-86.436481	48.9445364	Mill Run School										AMENITY	OSM
357276833	-86.25125390000001	48.9461576	Bethany Church										AMENITY	OSM
357320190	-86.23270029999999	48.940490499999996	Whisky Run School										AMENITY	OSM
357365443	-85.94110029999999	48.9445403	Mooreland Elementary School										AMENITY	OSM
254998970	-85.83665199999999	48.9432189	Appalachian Trail Parking										AMENITY	OSM
357360697	-85.8334885	48.9433275	Independent School										AMENITY	OSM
35314741	-85.7071732	48.9416175	Sheetz										AMENITY	OSM
35314742	-85.70624	48.9416692	Burger King										AMENITY	OSM
81587232	-85.69023890000001	48.9429503	Cracker Barrel										AMENITY	OSM
357285088	-85.5944545	48.944544400000005	Fairview Bethel Church										AMENITY	OSM
357370061	-85.4253181	48.9432532	Saint Michael and All Angels Church										AMENITY	OSM
357370067	-85.4245472	48.9407775	Ebenezer A. M. E. Church										AMENITY	OSM
357370003	-85.4203748	48.9460413	Congregation Bnai Jacob										AMENITY	OSM
357370074	-85.4194775	48.939735899999995	Wesley United Methodist Church										AMENITY	OSM
769445092	-85.4183925	48.9432025	Middletown Police										AMENITY	OSM
367963491	-85.4181715	48.9441085	Middletown Public Library										AMENITY	OSM
769445093	-85.41744150000001	48.9432979	Elk's Theater										AMENITY	OSM
956627771	-85.4170339	48.9435442	The Brownstone										AMENITY	OSM
357370045	-85.41686789999999	48.9448536	Sainte Peters Lutheran Church										AMENITY	OSM
357370052	-85.41162220000001	48.9425067	Calvary Orthodox Presbyterian Church										AMENITY	OSM
357370056	-85.41150859999999	48.9422469	Middletown Christian School										AMENITY	OSM
357349549	-85.4098039	48.9461981	Lyall J Fink Elementary School										AMENITY	OSM
367961743	-85.405654	48.942544000000005	Liberty Fire Company Number One										AMENITY	OSM
367963493	-85.6938553	48.5677699	East Berlin Community Library										AMENITY	OSM
357330357	-85.4030404	48.568784699999995	Catholic Cemeteries										AMENITY	OSM
2418224325	-85.3754298	48.5683772	Little Caesar's Pizza										AMENITY	OSM
2418224324	-85.37508949999999	48.5685086	Jimmy John's Gourmet Sandwiches										AMENITY	OSM
1668100047	-85.3750536	48.567324299999996	Sheetz										AMENITY	OSM
2419077160	-85.3739626	48.568704100000005	McDonald's										AMENITY	OSM
2419077159	-85.37246970000001	48.5695879	Wendy's										AMENITY	OSM
357290365	-85.8814199	48.648257	Hickory Point School										AMENITY	OSM
367796979	-85.83474869999999	48.648120899999995	Hereford Volunteer Fire Company Station 44										AMENITY	OSM
357320802	-85.8112254	48.6502763	Wolferd School										AMENITY	OSM
357276746	-85.6553733	48.6527004	Bermudian Church										AMENITY	OSM
357317605	-85.5566592	48.6475103	Union Cemetery										AMENITY	OSM
357359849	-85.4608645	48.6502807	Christian School of York										AMENITY	OSM
2359232034	-85.3882194	48.6493562	York Area United Fire and Rescue Station 89-3										AMENITY	OSM
357330400	-85.3851041	48.646648600000006	Mount Zion United Church of Christ										AMENITY	OSM
367966039	-85.3489875	48.6464903	Springettsbury Township Police Department										AMENITY	OSM
357359988	-85.31583800000001	48.652299400000004	Stony Brook Elementary School										AMENITY	OSM
878211800	-85.3113966	48.6488818	McDonald's										AMENITY	OSM
357299822	-85.2254703	48.648054900000005	Mount Pisgah Trinity United Methodist Church										AMENITY	OSM
357332189	-86.2042558	49.4148354	Jackson School										AMENITY	OSM
357332181	-86.15787160000001	49.4119892	Church Hill School										AMENITY	OSM
357321648	-86.1550887	49.414023	Church Hill Cemetery										AMENITY	OSM
357293795	-86.12200130000001	49.410769900000005	Kilmer Cemetery										AMENITY	OSM
357299772	-85.881731	49.4099609	Mount Olivet Church										AMENITY	OSM
357282827	-85.87121710000001	49.4111814	Deardorff Cemetery										AMENITY	OSM
357298186	-85.8260697	49.4201308	Mitchell Cemetery										AMENITY	OSM
357334164	-85.6130092	49.4164721	Hartmens School										AMENITY	OSM
357303996	-85.49890199999999	49.4160664	Pilgrim Church										AMENITY	OSM
357366759	-85.7932908	48.5901564	Round Hill Post Office										AMENITY	OSM
367966124	-85.476003	48.5905662	West Manchester Township Fire and Emergency Services										AMENITY	OSM
367962036	-85.47232949999999	48.5895497	Lincolnway Fire and Rescue Company Station Number 5										AMENITY	OSM
357330376	-85.4194289	48.5893541	Nurse Nursery School										AMENITY	OSM
357358707	-85.4147906	48.590564199999996	McKinley Elementary School										AMENITY	OSM
357330860	-85.3854142	48.590564400000005	Pennsylvania State University - York Campus										AMENITY	OSM
357301520	-85.2264733	48.5905651	Neiam School										AMENITY	OSM
357360394	-85.7125824	48.602259800000006	Hollinger School										AMENITY	OSM
2422964969	-85.4620605	48.6037221	Papa John's										AMENITY	OSM
2422964955	-85.4617827	48.6038386	Shangrila Chinese Restaurant										AMENITY	OSM
2422964951	-85.4613677	48.6040326	Marcello's Pizza										AMENITY	OSM
357320640	-85.4429299	48.6010522	Wilson School										AMENITY	OSM
357295973	-85.4358175	48.604279500000004	Madison School (historical)										AMENITY	OSM
367962107	-85.4200093	48.6023295	Vigilant Union Fire Station Number 2										AMENITY	OSM
54330819	-85.4181405	48.604316399999995	Heritage Rail Trail Access										AMENITY	OSM
367966049	-85.4136641	48.602039000000005	York City Police Department										AMENITY	OSM
367962073	-85.40975279999999	48.6040363	Rex Laurel Fire Company Station Number 1										AMENITY	OSM
357330863	-85.3384989	48.603227000000004	Longstown Church										AMENITY	OSM
357360044	-85.2938838	48.6034733	Locust Grove Elementary School										AMENITY	OSM
357306477	-85.7932908	48.5913667	Round Hill School										AMENITY	OSM
357275325	-85.6253784	48.591369	Altland Church										AMENITY	OSM
367962102	-85.4468373	48.592454100000005	West York Fire Department Station Number 1										AMENITY	OSM
367962070	-85.4465034	48.592163600000006	Reliance Fire Company of West York										AMENITY	OSM
357360872	-85.4355084	48.591774199999996	Grace E Loucks Elementary School										AMENITY	OSM
357358515	-85.40304	48.5917743	Jackson Elementary School										AMENITY	OSM
357287978	-85.6188842	49.2502475	Grace Church										AMENITY	OSM
202307159	-85.51428390000001	49.251286799999995	SCRT Parking										AMENITY	OSM
259033293	-86.1840416	48.637043899999995	Birch Run Shelter										AMENITY	OSM
419229780	-86.1840023	48.636969699999995	Birch Run Shelters										AMENITY	OSM
367961687	-85.98963119999999	48.6335596	The Bendersville Community Volunteer Fire Company										AMENITY	OSM
367961680	-85.98963119999999	48.6335596	Fire Company										AMENITY	OSM
357360398	-85.82606849999999	48.636957800000005	Wilts School										AMENITY	OSM
2339621239	-85.8081007	48.630903700000005	Bermudian Springs High School										AMENITY	OSM
357294759	-85.4215925	48.6325235	Lebanon Cemetery										AMENITY	OSM
1554247366	-85.4204356	48.6364141	Hardees										AMENITY	OSM
367961953	-85.41856220000001	48.6341408	Liberty Fire Company Number 1 North York										AMENITY	OSM
1652415858	-85.4124326	48.636736799999994	Round the Clock Diner										AMENITY	OSM
357359944	-85.37675519999999	48.634137800000005	North Hills Elementary School										AMENITY	OSM
2421164812	-85.3484024	48.6352638	Five Guys Burgers & Fries										AMENITY	OSM
1669909080	-85.3473692	48.634797999999996	Chipotle Mexican Grill										AMENITY	OSM
2402954349	-85.3464542	48.634973200000005	Longhorn Steakhouse										AMENITY	OSM
357315196	-85.32480580000001	48.6361558	Stonybrook Church										AMENITY	OSM
357360686	-85.2440986	48.6333313	Brenneman School										AMENITY	OSM
357332418	-86.4621491	49.3981558	Longfellow School										AMENITY	OSM
357290096	-86.30722779999999	49.3969382	Henry Memorial Cemetery										AMENITY	OSM
357332099	-86.12633050000001	49.4054826	Mount Hope School										AMENITY	OSM
357310767	-85.9145092	49.404673200000005	Saint Samuels Church										AMENITY	OSM
357280148	-85.7713356	49.394100800000004	Center Church										AMENITY	OSM
357284250	-85.6525908	49.4054897	Ebenezer Church										AMENITY	OSM
357275651	-85.58084880000001	49.3993896	Armstrong Valley Bible Church										AMENITY	OSM
357331897	-85.57559189999999	49.404677	Keiters School										AMENITY	OSM
357331905	-85.5128175	49.4050842	Miller School										AMENITY	OSM
357360308	-86.31928359999999	48.6664167	Oakdale School										AMENITY	OSM
357305528	-85.7274104	48.666786200000004	Red Mount Church										AMENITY	OSM
1687419967	-85.5501856	48.662880599999994	American										AMENITY	OSM
1687419970	-85.5480358	48.6625462	cup o Joe										AMENITY	OSM
357358198	-85.5421933	48.667232999999996	Dover Area Elementary School										AMENITY	OSM
357330460	-85.41757220000001	48.665215700000005	Hayshire United Church of Christ										AMENITY	OSM
357358470	-85.4163353	48.6672341	Hayshire Elementary School										AMENITY	OSM
357330473	-85.29264640000001	48.6648124	Kreutz Creek Presbyterian Church										AMENITY	OSM
968188371	-85.28768240000001	48.666382999999996	Valleyview Alliance Church										AMENITY	OSM
357358578	-85.28275130000002	48.6672346	Kreutz Creek Valley Elementary School										AMENITY	OSM
357330476	-85.2805867	48.6631979	Hallam School Two (historical)										AMENITY	OSM
357367729	-85.27532980000001	48.6664273	Hellam Post Office										AMENITY	OSM
367796748	-85.2339326	48.6670926	North East Fire Company										AMENITY	OSM
357320731	-86.2580601	49.314825199999994	Wisdom School										AMENITY	OSM
357292175	-86.1015915	49.3217361	Ickesburg High School										AMENITY	OSM
1806606749	-85.63655349999999	49.3147341	Sheetz										AMENITY	OSM
357292861	-85.58053949999999	49.31524099999999	Jacobs Church										AMENITY	OSM
357298686	-85.26999119999999	49.318788899999994	Moonshine Church										AMENITY	OSM
357332093	-86.25929769999999	49.386366100000004	Academia School										AMENITY	OSM
357286523	-86.1717866	49.3859615	Freedom School										AMENITY	OSM
357280215	-85.74134039999998	49.3875948	Center School										AMENITY	OSM
357287988	-85.5879612	49.389629500000005	Grace Church										AMENITY	OSM
357315260	-85.51992990000001	49.392883399999995	Straws Church										AMENITY	OSM
419229866	-85.27091589999999	49.386461100000005	Rausch Gap Shelter										AMENITY	OSM
357311494	-85.2019667	49.386775899999996	Sattazahn Church										AMENITY	OSM
357306123	-86.3131026	49.3558727	Rock Church										AMENITY	OSM
357331792	-86.0190283	49.356284900000006	Mount Pleasant School										AMENITY	OSM
357319661	-85.7023771	49.3583215	Wesleyan Church										AMENITY	OSM
367961432	-85.22523460000001	49.35751440000001	Green Point Fire Company										AMENITY	OSM
357296976	-86.3322743	49.3388007	McCoysville Cemetery										AMENITY	OSM
357294241	-86.2704293	49.343679	Lagrange School										AMENITY	OSM
357318104	-85.5087976	49.3445024	Union Church Cemetery										AMENITY	OSM
357332078	-86.20549210000001	49.375388799999996	Center School										AMENITY	OSM
357311697	-86.0437666	49.3753922	School Number 4										AMENITY	OSM
357280211	-85.9479058	49.368075499999996	Center School										AMENITY	OSM
2405692163	-85.86729050000001	49.3637534	Railside Grill										AMENITY	OSM
357305522	-85.8467877	49.370109500000005	Red Hill School										AMENITY	OSM
357305515	-85.8452415	49.3758016	Red Hill Church										AMENITY	OSM
542715772	-85.66393269999999	49.3743622	Picnic Area Parking										AMENITY	OSM
357331888	-85.63279990000001	49.368079	Dunkle School										AMENITY	OSM
357285732	-85.5975473	49.371332	Fetterhoff Church										AMENITY	OSM
357316929	-85.4571557	49.3648281	Trinity Church										AMENITY	OSM
357284244	-86.26208039999999	49.350995700000006	Ebenezer Church										AMENITY	OSM
357332090	-86.22930240000001	49.348963899999994	Spruce Hill School										AMENITY	OSM
357296647	-86.2051826	49.3526227	Matamoras School and Church										AMENITY	OSM
357301754	-85.8795658	49.3514088	Newport Cemetery										AMENITY	OSM
357319590	-86.0078959	49.326614400000004	Wesley Chapel										AMENITY	OSM
357296018	-85.7642229	49.3286494	Mahanoy Union Church										AMENITY	OSM
1806599443	-85.6335644	49.3224736	McDonalds										AMENITY	OSM
357332212	-86.36876269999999	49.3359553	McKinley School										AMENITY	OSM
357284783	-86.0468585	49.330677599999994	Eshcol Memorial Cemetery										AMENITY	OSM
357290716	-85.6921722	49.336372000000004	Hill Church										AMENITY	OSM
357353882	-85.6414582	49.335153	Halifax Area Elementary School										AMENITY	OSM
357353889	-85.6368197	49.3327147	Halifax Area High School										AMENITY	OSM
357278050	-85.5406486	49.3339348	Bowerman Church										AMENITY	OSM
357295775	-86.2614623	49.3851462	Lower Tuscarora Church and Cemetery										AMENITY	OSM
357348031	-85.8214309	49.3827141	Miller School (historical)										AMENITY	OSM
357284710	-85.55085310000001	49.3839369	Enders-Fisherville School										AMENITY	OSM
357317902	-85.2064633	49.3805534	Union Chapel										AMENITY	OSM
357366762	-86.0626266	48.6450259	Wenks Post Office										AMENITY	OSM
357305560	-85.6686707	48.6450317	Red Run Church										AMENITY	OSM
357360388	-85.62692390000001	48.644628499999996	March School										AMENITY	OSM
357315269	-85.5619844	48.643418499999996	Strayers Cemetery										AMENITY	OSM
357311125	-85.55920130000001	48.6462435	Salem Church										AMENITY	OSM
357360753	-85.4528244	48.6442266	Springdale School										AMENITY	OSM
357295040	-85.4246846	48.6426126	Lightners Elementary School (historical)										AMENITY	OSM
357330390	-85.3445959	48.6446307	Springettsbury Elementary School (historical)										AMENITY	OSM
367963516	-85.3418639	48.645275700000006	Martin Library at Bradley Academy in Springettsbury Township										AMENITY	OSM
357330515	-85.3260425	48.6438237	York County Hospital and Home										AMENITY	OSM
357349984	-86.42418740000001	48.595325	U L Gordy Elementary School										AMENITY	OSM
357312190	-85.4497332	48.595808	Shelly School										AMENITY	OSM
357358620	-85.42901470000001	48.596615	Lincoln Elementary School										AMENITY	OSM
357359881	-85.3946909	48.5950015	York Catholic High School										AMENITY	OSM
367964061	-86.44020300000001	48.586387300000005	John Stewart Memorial Library										AMENITY	OSM
367963802	-86.4383477	48.5867907	Helen M Beach 24 Veterinary Medical Center										AMENITY	OSM
357360329	-86.34154880000001	48.58571309999999	Sharps School										AMENITY	OSM
357278780	-86.06200849999999	48.586522	Brysonia School										AMENITY	OSM
357311614	-85.63063550000001	48.5853184	Schaeffer School										AMENITY	OSM
357358631	-85.4723074	48.5869334	Lincolnway Elementary School										AMENITY	OSM
367966034	-85.47210679999999	48.5885332	West Manchester Township Police Department										AMENITY	OSM
357312879	-85.4707613	48.586126799999995	Smyser Elementary School (historical)										AMENITY	OSM
357320480	-85.4457132	48.5885472	William Penn School										AMENITY	OSM
2448232005	-85.4075846	48.5879715	St Paul Lutheran Church										AMENITY	OSM
357306645	-86.3619572	48.6966971	Rowe Church										AMENITY	OSM
1845714577	-85.2077049	48.69560559999999	Rutter's										AMENITY	OSM
1518843855	-85.19740130000001	48.6957509	Grace United Methodist Church										AMENITY	OSM
1845714560	-85.1965678	48.6960893	Turkey Hill										AMENITY	OSM
1521698082	-85.195742	48.695740199999996	Wrightsville Post Office										AMENITY	OSM
367962111	-85.19236099999999	48.6959041	Wrightsville Steam Fire and Hose Company Number 1 Station Number 41										AMENITY	OSM
2018275996	-85.22523	48.8473741	Clearview Lanes										AMENITY	OSM
367967598	-85.2750207	48.6579504	Hallam Station										AMENITY	OSM
2018376842	-85.2603308	48.8788229	Thompson Gymnasium										AMENITY	OSM
2263275856	-85.23534769999999	49.0822704	In The Net										AMENITY	OSM
2039158090	-85.27920759999999	48.8767705	GEARS Community Center										AMENITY	OSM
367967276	-85.2987422	49.054755199999995	Founders Hall										AMENITY	OSM
367959011	-85.32483119999999	48.6440203	Technology Training Center										AMENITY	OSM
2449825462	-85.4098449	48.5984414	St. Mary Roman Catholic Church										AMENITY	OSM
2448232005	-85.4075846	48.5879715	St Paul Lutheran Church										AMENITY	OSM
1668191652	-85.3932528	48.5930715	York City Ice Arena										AMENITY	OSM
2469325031	-85.3898978	48.7534891	Otterbein United Methodist										AMENITY	OSM
2468778249	-85.3881775	48.7522182	St John Lutheran										AMENITY	OSM
2404202505	-85.3747992	48.5766042	Church of Jesus Christ of Latter-Day Saints										AMENITY	OSM
2449825514	-85.4277212	48.577106900000004	Rutter's										AMENITY	OSM
2403593929	-85.41367580000001	48.62777809999999	York Learning Center										AMENITY	OSM
2403593938	-85.4785084	48.6410789	Whitecomb's Market										AMENITY	OSM
2403593937	-85.4740774	48.639573899999995	York Seventh Day Adventist Church										AMENITY	OSM
2402957843	-85.4706257	48.6416437	Good Shepherd Lutheran Church										AMENITY	OSM
367967228	-85.58579630000001	49.073359100000005	State Farm Show Building										AMENITY	OSM
1473342204	-85.58540699999999	49.037543	Harrisburg City Hall										AMENITY	OSM
1473344535	-85.5852637	49.0371137	PNI Building										AMENITY	OSM
1473342203	-85.58485759999999	49.036014800000004	Dauphin County Courthouse										AMENITY	OSM
1473342205	-85.5839021	49.0378063	M&T Bank Building										AMENITY	OSM
2243026197	-85.58242560000001	49.0416113	Rachel Carson State Office Building										AMENITY	OSM
367967212	-85.5792104	49.030911100000004	John Harris Mansion										AMENITY	OSM
367958984	-85.64312509999999	49.1036173	Advanced Technology Education Center										AMENITY	OSM
367958990	-85.6430317	49.102419000000005	West Wing										AMENITY	OSM
367967316	-85.6424133	49.1020135	Bart A Milano Hall										AMENITY	OSM
367967305	-85.6421041	49.102824299999995	Bollinger Hall										AMENITY	OSM
367958992	-85.64024869999999	49.10444639999999	Boyer and Farmhouse and Barn										AMENITY	OSM
367958041	-85.60991609999999	49.0895741	University Center										AMENITY	OSM
367967631	-85.6034223	49.0636311	Governors Mansion										AMENITY	OSM
367958965	-85.5918583	49.052264	Broad Street Market										AMENITY	OSM
357366165	-85.59094289999999	49.0473792	Lofts @ 909										AMENITY	OSM
367959800	-85.7048975	48.8870744	Boyer Center										AMENITY	OSM
367967303	-85.6489069	49.1020135	Valley Road Building										AMENITY	OSM
367967590	-85.7218566	49.01055	Silver Spring Meeting House										AMENITY	OSM
1855153469	-85.70658	49.0120224	Ollies										AMENITY	OSM
367796242	-85.8127939	48.6384347	Hereford Volunteer Ambulance Association Station 53										AMENITY	OSM
367958869	-85.86162900000001	48.7762825	Whisky Spring Lean-to										AMENITY	OSM
367968217	-85.9371007	48.952913499999994	James Henry Morgan Hall										AMENITY	OSM
367968335	-85.9367915	48.9508892	Witwer Hall										AMENITY	OSM
367967887	-85.9361731	48.9549378	Colonel John Montgomery Hall										AMENITY	OSM
367968209	-85.9358638	48.9561524	New Tome Scientific Building										AMENITY	OSM
367967875	-85.9355546	48.951698799999996	Drayer Hall										AMENITY	OSM
367967883	-85.9355546	48.9537231	Biddle House										AMENITY	OSM
367959499	-85.9355546	48.9561524	Benjamin D James Center										AMENITY	OSM
367968284	-85.9349362	48.9500795	Strayer House										AMENITY	OSM
367968194	-85.9349362	48.9504843	Landis House										AMENITY	OSM
367967840	-85.9349362	48.951698799999996	Education Department Building										AMENITY	OSM
367968321	-85.93462699999999	48.952913499999994	Robert Waidner Admissions Building										AMENITY	OSM
367959537	-85.9343177	48.952913499999994	Milton B Asbell Center										AMENITY	OSM
367968244	-85.9343177	48.954128	James Williamson Bosier Hall										AMENITY	OSM
367967871	-85.9343177	48.9549378	Doctor C Scott Althouse Hall										AMENITY	OSM
367959530	-85.93400849999999	48.951698799999996	South College Annex										AMENITY	OSM
367968334	-85.93400849999999	48.9557475	Vincett Guest House										AMENITY	OSM
367959469	-85.9336993	48.9557475	The Clarke Center										AMENITY	OSM
367959533	-85.9333901	48.954532900000004	Old West										AMENITY	OSM
367968227	-85.9333901	48.9557475	Hartman Guest House										AMENITY	OSM
367959524	-85.9330809	48.955342599999994	Stern Center										AMENITY	OSM
367967890	-85.9330809	48.9557475	Cook House										AMENITY	OSM
367968206	-85.9327716	48.9525086	President's House - Dickinson College										AMENITY	OSM
367967878	-85.9327716	48.954532900000004	East College Building										AMENITY	OSM
367967850	-85.9324624	48.951698799999996	George Edward Reed Hall										AMENITY	OSM
367968197	-85.931844	48.9525086	Kade House										AMENITY	OSM
367967867	-85.931844	48.9533183	Denny Memorial Hall										AMENITY	OSM
367968201	-85.9315347	48.9549378	Rand House										AMENITY	OSM
367967862	-85.9417391	48.957367000000005	Goodyear Building										AMENITY	OSM
367968213	-85.93926529999999	48.954128	Moncure Daniel Conway Hall										AMENITY	OSM
367968237	-85.93926529999999	48.955342599999994	Jeremiah Atwater Hall										AMENITY	OSM
2245504632	-85.9392379	48.9550025	Longsdorf Hall										AMENITY	OSM
367968232	-85.9391556	48.955769599999996	John Armstrong Hall										AMENITY	OSM
2245504640	-85.9391006	48.955468200000006	Atwater Hall										AMENITY	OSM
367968220	-85.9389561	48.954128	James Buchanan Hall										AMENITY	OSM
367968332	-85.9389561	48.9549378	Zatae Longsdorff Hall										AMENITY	OSM
2210760246	-85.9388138	48.9560654	Davidson-Wilson										AMENITY	OSM
2245507289	-85.9388199	48.95830480000001	Kaufman Hall										AMENITY	OSM
367968297	-85.9386468	48.954128	Thomas Cooper Hall										AMENITY	OSM
367967881	-85.9386468	48.954532900000004	Baird-McClintock Hall										AMENITY	OSM
367968308	-85.9386468	48.955342599999994	Robert Davidson Hall										AMENITY	OSM
367968241	-85.9384091	48.95591889999999	James Wilson Hall										AMENITY	OSM
367968190	-85.9383376	48.9512941	Matthews House										AMENITY	OSM
367967857	-85.9380283	48.952913499999994	Gilbert Malcolm Hall										AMENITY	OSM
367968187	-85.9380283	48.954128	McKenney Hall										AMENITY	OSM
367968223	-85.9377192	48.955342599999994	Hugh B and Helen Kisner-Woodward Hall										AMENITY	OSM
367958046	-86.10406429999999	49.1986843	Tressler Orphan Home										AMENITY	OSM
367960034	-86.30198130000001	48.7506917	Stone Ridge Commons										AMENITY	OSM
367970732	-86.30136279999999	48.7462474	Reisinger House										AMENITY	OSM
367960043	-86.2988891	48.744227300000006	Reed Annex										AMENITY	OSM
367960040	-86.2976522	48.747863499999994	Mathematics and Computing Technologies Center										AMENITY	OSM
367960014	-86.29734289999999	48.747459500000005	Dauphin Humanities Center										AMENITY	OSM
367970749	-86.29610609999999	49.403739	Shippen Hall										AMENITY	OSM
367970752	-86.29579679999999	48.754328099999995	Student Recreation Building										AMENITY	OSM
367796215	-86.33630480000001	48.9039379	Emmitsburg Ambulance Company Number 26										AMENITY	OSM
367970300	-86.44515050000001	48.5839672	Rosenkrans Hall										AMENITY	OSM
367970284	-86.44422289999999	48.5843705	Margaret Criswell Disert Hall										AMENITY	OSM
367970296	-86.44422289999999	48.5932446	Tooke Farm House										AMENITY	OSM
367970280	-86.4420583	48.585983899999995	Mary Belle McElwain Hall										AMENITY	OSM
367970622	-86.4420583	48.586387300000005	Jensen Dining Hall										AMENITY	OSM
367970307	-86.441749	48.58558059999999	Norland Hall										AMENITY	OSM
367959885	-86.4414399	48.585983899999995	Lenfest Commons										AMENITY	OSM
367970626	-86.4414399	48.586387300000005	Charlotte I Davison Hall										AMENITY	OSM
367970618	-86.4405122	48.5843705	Henry Riddle Hall										AMENITY	OSM
367970292	-86.43989380000001	48.587194100000005	Lortz Hall										AMENITY	OSM
367959897	-86.4395845	48.585983899999995	Harmony Cottage										AMENITY	OSM
367970619	-86.4395845	48.592034500000004	Frank E Gannett Memorial Field House										AMENITY	OSM
367970288	-86.438966	48.5908244	Magil House										AMENITY	OSM
367959891	-86.4386569	48.586387300000005	Art Studio										AMENITY	OSM
367959888	-86.4383477	48.5892109	The Hankey Center										AMENITY	OSM
2422347181	-85.45859689999999	48.608956299999996	Giant Gas										AMENITY	OSM
367958054	-85.431488	48.618804000000004	York Lutheran Home										AMENITY	OSM
367959006	-85.4210112	48.6126416	The Jefferson Resource Center and Computer Lab										AMENITY	OSM
2449825458	-85.4127261	48.598772800000006	St Patrick Roman Catholic Church										AMENITY	OSM
551108861	-85.63791400000001	49.1814424	Statue of Liberty										AMENITY	OSM
1965956356	-85.5971979	49.0499737	Holocaust Memorial										AMENITY	OSM
993398077	-85.4951652	48.5919054	end of the line										AMENITY	OSM
2036710064	-85.1986819	48.7446304	Old Trolley Line										AMENITY	OSM
357288927	-86.4640024	48.8603709	Gunter Valley Reservoir										AMENITY	OSM
357323728	-86.4503971	48.5820826	Wolf Lake										AMENITY	OSM
585383799	-86.44128769999999	49.528363899999995	Hostettler Quarry										AMENITY	OSM
357293454	-86.4374123	49.4807457	Juniata Memorial Cemetery										AMENITY	OSM
357296492	-85.2700735	49.29168	Marquette Lake										AMENITY	OSM
368991219	-85.2675289	49.3009153	Fort Indiantown Gap Training Site										AMENITY	OSM
368991222	-85.25504	48.7464587	Marietta Air Force Station										AMENITY	OSM
357323709	-85.24997429999999	48.572414800000004	Cabin Creek Reservoir										AMENITY	OSM
357305525	-85.2490465	48.575641100000006	Red Lion Reservoir										AMENITY	OSM
368990400	-85.24641849999999	48.847758899999995	Rheems Quarry										AMENITY	OSM
