OBJECTID	LONGITUDE	LATITUDE	FACNAME	ADDRESS_1	ADDRESS_2	CITY	STATE	ZIP	AREACODE	PHONE	FIPS	COUNTY	TYPE	METHOD
7484	-84.02120195	33.6703149	Alpha School	1013 Rosser St.		Conyers	Georgia	30012	770	922-8636	13247	Rockdale	Other Schools	GPS
7485	-84.00631701	33.66636265	Rockdale County High	1174 Bulldog Cir.		Conyers	Georgia	30012	770	483-8754	13247	Rockdale	"High School, Public"	GPS
7486	-84.0488512	33.62540822	Heritage High	2400 Granade Rd.		Conyers	Georgia	30094	770	483-5428	13247	Rockdale	"High School, Public"	GPS
7487	-83.98828852	33.596073	Salem High	3551 Underwood Rd.		Conyers	Georgia	30013	770	929-0176	13247	Rockdale	"High School, Public"	GPS
7488	-84.13462842	33.45005407	Henry County High	401 E. Tomlinson Street		McDonough	Georgia	30253	770	957-3943	13151	Henry	"High School, Public"	GPS
7489	-84.20728299	33.49024598	Eagle's Landing High	301 Tunis Road		McDonough	Georgia	30253	770	954-9515	13151	Henry	"High School, Public"	GPS
7490	-84.22937795	33.54152294	Patrick Henry High	109 Lee Street		Stockbridge	Georgia	30281	770	507-6414	13151	Henry	"High School, Public"	GPS
7491	-84.20175956	33.56001271	Stockbridge High	1151 Old Conyers Road		Stockbridge	Georgia	30281	770	474-8747	13151	Henry	"High School, Public"	GPS
7492	-83.98854082	34.13215644	Buford High	2750 Sawnee Ave		Buford	Georgia	30518	770	945-6768	13135	Gwinnett	"High School, Public"	GPS
7493	-84.0699085	34.08493043	North Gwinnett High	20 Level Creek Rd. NE		Suwanee	Georgia	30024	770	945-9558	13135	Gwinnett	"High School, Public"	GPS
7494	-83.897926	33.99145879	Dacula High	123 Broad St.		Dacula	Georgia	30019	770	963-6664	13135	Gwinnett	"High School, Public"	GPS
7495	-84.0076907	33.85449969	South Gwinnett High	2288 E. Main St.		Snellville	Georgia	30078	770	972-4840	13135	Gwinnett	"High School, Public"	GPS
7496	-84.06839729	33.82471842	Shiloh High	4210 Shiloh Rd.		Lithonia	Georgia	30058	770	972-8471	13135	Gwinnett	"High School, Public"	GPS
7497	-84.02109501	34.01754748	Collins Hill High	50 Taylor Rd.		Suwanee	Georgia	30024	770	682-4100	13135	Gwinnett	"High School, Public"	GPS
7498	-84.00103791	33.94941331	Central Gwinnett High	564 W. Crogan St.		Lawrenceville	Georgia	30045	770	963-8041	13135	Gwinnett	"High School, Public"	GPS
7499	-83.98440554	33.95133964	GIVE (Gwinnett InterVention Ed. Center)	91 Green St.		Lawrenceville	Georgia	30045	770	338-4898	13135	Gwinnett	"High School, Public"	GPS
7500	-84.04016897	33.88484586	Brookwood High	1255 Dogwood Rd.		Snellville	Georgia	30078	770	972-7642	13135	Gwinnett	"High School, Public"	GPS
7501	-84.11619547	33.85929886	Parkview High	998 Cole Dr.		Lilburn	Georgia	30047	770	921-2874	13135	Gwinnett	"High School, Public"	GPS
7502	-84.11261774	33.90807342	Berkmar High	405 Pleasant Hill Rd. NW		Lilburn	Georgia	30047	770	921-3636	13135	Gwinnett	"High School, Public"	GPS
7503	-84.05921138	33.95327752	Maxwell High School  of Technology	990 McElvaney Ln. NW		Lawrenceville	Georgia	30044	770	963-6838	13135	Gwinnett	"High School, Public"	GPS
7504	-84.14745342	33.92322937	Meadowcreek High	4455 Steve Reynolds Blvd.		Norcross	Georgia	30093	770	381-9680	13135	Gwinnett	"High School, Public"	GPS
7505	-84.21198238	33.96704488	Norcross High	5300 Spalding Dr.		Norcross	Georgia	30092	770	448-3674	13135	Gwinnett	"High School, Public"	Photo
7506	-84.1433107	34.00962058	Duluth High	3737 Brock Rd. NW		Duluth	Georgia	30096	770	476-5206	13135	Gwinnett	"High School, Public"	GPS
7507	-84.00469961	33.96306213	Phoenix High	501 West Pike St.		Lawrenceville	Georgia	30045	770	513-6862	13135	Gwinnett	"High School, Public"	Photo
7508	-84.33186379	33.74695971	Alonzo A. Crim High	256 Clifton St. SE		Atlanta	Georgia	30317	404	371-4881	13089	DeKalb	"High School, Public"	GPS
7509	-84.37285642	33.78004087	Grady High	929 Charles Allen Dr. NE		Atlanta	Georgia	30309	404	853-4000	13121	Fulton	"High School, Public"	GPS
7510	-84.20871735	34.04795071	Chattahoochee High	5230 Taylor Rd.		Alpharetta	Georgia	30022	770	740-7080	13121	Fulton	"High School, Public"	GPS
7511	-84.2966462	34.07719408	Milton High	86 School Dr.		Alpharetta	Georgia	30004	770	740-7000	13121	Fulton	"High School, Public"	GPS
7512	-84.38330831	34.06304173	Roswell High	11595 King Rd.		Roswell	Georgia	30075	770	552-4500	13121	Fulton	"High School, Public"	GPS
7513	-84.36339565	34.01913822	Independence High	791 Mimosa Blvd.		Roswell	Georgia	30075	770	552-6333	13121	Fulton	"High School, Public"	GPS
7514	-84.36460901	33.95674133	North Springs High	7447 Roswell Rd.		Atlanta	Georgia	30328	770	551-2490	13121	Fulton	"High School, Public"	GPS
7515	-84.41701534	33.91851029	Riverwood High	5900 Heards Dr. NW		Atlanta	Georgia	30328	404	847-1980	13121	Fulton	"High School, Public"	GPS
7516	-84.40730295	33.83270629	North Atlanta High	2875 Northside Dr. NW		Atlanta	Georgia	30305	404	351-0895	13121	Fulton	"High School, Public"	GPS
7517	-84.6239016	33.55657958	Creekside High	7405 Herndon Rd		Fairburn	Georgia	30213	770	969-6070	13121	Fulton	"High School, Public"	GPS
7518	-84.51611323	33.59294505	Benjamin Banneker High	5935 Feldwood Rd.		College Park	Georgia	30349	770	969-3410	13121	Fulton	"High School, Public"	GPS
7519	-84.58090211	33.69197071	Westlake High	2370 Union Rd. SW		Atlanta	Georgia	30331	404	346-6400	13121	Fulton	"High School, Public"	GPS
7520	-84.46956624	33.76032651	Douglass High	225 Hightower Rd. NW		Atlanta	Georgia	30318	404	792-5925	13121	Fulton	"High School, Public"	GPS
7521	-84.49881783	33.7685317	Harper/Archer High	3399 Collier Dr. NW		Atlanta	Georgia	30331	404	699-4511	13121	Fulton	"High School, Public"	GPS
7522	-84.50176993	33.73797223	Mays High School	3450 Mays Dr. SW		Atlanta	Georgia	30331	404	699-4537	13121	Fulton	"High School, Public"	GPS
7523	-84.48870088	33.69814286	Therrell High	3099 Panther Trail SW		Atlanta	Georgia	30311	404	346-2523	13121	Fulton	"High School, Public"	GPS
7524	-84.44893658	33.65655146	Frank McClarin High	3605 Main St.		College Park	Georgia	30337	404	669-8080	13121	Fulton	"High School, Public"	GPS
7525	-84.36450224	33.668003	South Atlanta High	800 Hutchens Rd. SE		Atlanta	Georgia	30354	404	362-5057	13121	Fulton	"High School, Public"	GPS
7526	-84.4200213	33.75346757	Booker T. Washington High	45 White House Dr. SW		Atlanta	Georgia	30314	404	752-0728	13121	Fulton	"High School, Public"	GPS
7527	-84.43128212	33.7388954	West End Burger King Academy of Communities and Sch	1325 Abernathy Blvd. SW		Atlanta	Georgia	30310	404	755-7754	13121	Fulton	"High School, Public"	GPS
7528	-84.38833578	33.71851744	Carver High	1275 Capitol Ave. SW		Atlanta	Georgia	30315	404	330-4108	13121	Fulton	"High School, Public"	GPS
7529	-84.36230476	33.74042522	Southside Comprehensive High	801 Glenwood Ave. SE		Atlanta	Georgia	30312	404	624-2064	13121	Fulton	"High School, Public"	GPS
7530	-84.43576024	33.68467345	Tri-Cities High	2575 Harris St		East Point	Georgia	30344	404	669-8200	13121	Fulton	"High School, Public"	GPS
7531	-84.33186379	33.74695971	Alonzo A. Crim Community Evening High	256 Clifton St. SE		Atlanta	Georgia	30317	404	371-4881	13089	DeKalb	"High School, Public"	GPS
7532	-84.4200213	33.75346757	Washington Evening High	45 White House Dr. SW		Atlanta	Georgia	30314	404	752-0733	13121	Fulton	"High School, Public"	GPS
7533	-84.38833578	33.71851744	Phoenix Program	1275 Capitol Ave. SW		Atlanta	Georgia	30315	404	330-4223	13121	Fulton	"High School, Public"	GPS
7534	-84.29016079	34.0054513	Centennial High	9310 Scott Rd		Roswell	Georgia	30076	770	650-4230	13121	Fulton	"High School, Public"	GPS
7535	-84.4604567	33.45426939	Fayette County High	1 Tiger Trail	205 Lafayette Ave	Fayetteville	Georgia	30214	770	631-0990	13113	Fayette	"High School, Public"	GPS
7536	-84.52220138	33.34006889	Starr's Mill High	193 Panther Path		Fayetteville	Georgia	30215	770	486-2710	13113	Fayette	"High School, Public"	GPS
7537	-84.56161467	33.41805654	McIntosh High	201 Walt Banks Rd.		Peachtree City	Georgia	30269	770	631-3232	13113	Fayette	"High School, Public"	GPS
7538	-84.57389864	33.49494178	Sandy Creek High	360 Jenkins Rd.		Tyrone	Georgia	30290	770	969-2840	13113	Fayette	"High School, Public"	GPS
7539	-84.57389864	33.49494178	Sandy Creek High Evening School and Alternative Pr	360 Jenkins Rd.		Tyrone	Georgia	30290	770	306-5994	13113	Fayette	"High School, Public"	GPS
7540	-84.78810904	33.68384939	Alexander Comprehensive High	6500 Alexander Pkwy.		Douglasville	Georgia	30135	770	920-4500	13097	Douglas	"High School, Public"	GPS
7541	-84.74294284	33.74365625	Douglas County Comprehensive High	8705 Campbellton St.		Douglasville	Georgia	30134	770	920-4400	13097	Douglas	"High School, Public"	GPS
7542	-84.65789016	33.75394433	Lithia Springs Comprehensive High	2520 E. County Line Rd.		Lithia Springs	Georgia	30122	770	732-2600	13097	Douglas	"High School, Public"	GPS
7543	-84.26880619	33.75863661	Avondale High	1192 Clarendon Rd.		Avondale Estates	Georgia	30002	678	874-0402	13089	DeKalb	"High School, Public"	GPS
7544	-84.31658974	33.94490824	Dunwoody High	5035 Vermack Rd.		Dunwoody	Georgia	30338	678	874-8502	13089	DeKalb	"High School, Public"	GPS
7545	-84.30593885	33.94331754	Occupational Ed Ctr - DeKalb North	1995 Womack Rd		Dunwoody	Georgia	30338	770	394-0321	13089	DeKalb	"High School, Public"	GPS
7546	-84.27282755	33.68766397	Occupational Ed Ctr - DeKalb South	3303 Panthersville Rd		Decatur	Georgia	30034	404	241-9400	13089	DeKalb	"High School, Public"	GPS
7547	-84.29266397	33.67576586	Cedar Grove High	2360 River Rd		Ellenwood	Georgia	30294	678	874-4002	13089	DeKalb	"High School, Public"	GPS
7548	-84.32710273	33.70595533	Ronald E. McNair Sr. High	1804 Bouldercrest Rd. SE		Atlanta	Georgia	30316	678	874-4902	13089	DeKalb	"High School, Public"	GPS
7549	-84.3052216	33.89847561	Chamblee High	3638 Chamblee-Dunwoody Rd.		Chamblee	Georgia	30341	678	676-6902	13089	DeKalb	"High School, Public"	GPS
7550	-84.33895841	33.84392558	Cross Keys High	1626 N. Druid Hills Rd. NE		Atlanta	Georgia	30319	678	874-6102	13089	DeKalb	"High School, Public"	GPS
7551	-84.32506588	33.82637039	Open Campus High	2415-A N. Druid Hills Rd. NE		Atlanta	Georgia	30329	678	676-2602	13089	DeKalb	"High School, Public"	GPS
7552	-84.32090774	33.82864363	Margaret Harris Sp Ed High	1634 Knob Hill Dr NE		Atlanta	Georgia	30329	404	634-0979	13089	DeKalb	"High School, Public"	GPS
7553	-84.28594976	33.84544379	Lakeside High	3801 Briarcliff Rd. NE		Atlanta	Georgia	30345	678	874-6702	13089	DeKalb	"High School, Public"	GPS
7554	-84.31623059	33.79251877	Druid Hills High	1798 Haygood Dr. NE		Atlanta	Georgia	30307	678	874-6302	13089	DeKalb	"High School, Public"	GPS
7555	-84.22457884	33.70367796	Southwest DeKalb High	2863 Kelley Chapel Rd.		Decatur	Georgia	30034	678	874-1902	13089	DeKalb	"High School, Public"	GPS
7556	-84.10963475	33.7146835	Lithonia High	2451 Randall Ave.		Lithonia	Georgia	30058	770	482-8886	13089	DeKalb	"High School, Public"	GPS
7557	-84.12545006	33.77593993	Stephenson High	701 Stephenson Rd		Stone Mountain	Georgia	30087	678	676-4202	13089	DeKalb	"High School, Public"	GPS
7558	-84.17962677	33.75958649	Redan High	5247 Redan Rd.		Stone Mountain	Georgia	30088	678	676-3602	13089	DeKalb	"High School, Public"	GPS
7559	-84.2361904	33.7924538	Clarkston High	618 N. Indian Creek Dr.		Clarkston	Georgia	30021	678	676-5302	13089	DeKalb	"High School, Public"	GPS
7560	-84.20294922	33.81155386	Stone Mountain High	4555 Central Dr.		Stone Mountain	Georgia	30083	678	676-6302	13089	DeKalb	"High School, Public"	GPS
7561	-84.21544639	33.85558706	Tucker High	5036 LaVista Rd.		Tucker	Georgia	30084	678	874-3702	13089	DeKalb	"High School, Public"	GPS
7562	-84.23856178	33.80530118	DeKalb Alternative Night School	955 N. Indian Creek Drive		Clarkston	Georgia	30021	678	676-2876	13089	DeKalb	"High School, Public"	Photo
7563	-84.26235188	33.88026044	Occupational Ed Ctr - DeKalb Central	3075 Alton Rd		Chamblee	Georgia	30341	770	457-3393	13089	DeKalb	"High School, Public"	GPS
7564	-84.29674492	33.77113342	Decatur High	310 N. McDonough St.		Decatur	Georgia	30030	404	370-4420	13089	DeKalb	"High School, Public"	GPS
7565	-84.23567928	33.74614333	Towers High	3919 Brookcrest Cir.		Decatur	Georgia	30032	678	874-2202	13089	DeKalb	"High School, Public"	GPS
7566	-84.25197567	33.72893519	Columbia High	2106 Columbia Dr.		Decatur	Georgia	30032	678	874-0802	13089	DeKalb	"High School, Public"	GPS
7567	-84.47283181	34.04130169	Lassiter High	2600 Shallowford Rd.		Marietta	Georgia	30066	770	591-6819	13067	Cobb	"High School, Public"	GPS
7568	-84.49681104	34.01072693	Sprayberry High	2525 Sandy Plains Rd.		Marietta	Georgia	30066	770	509-6111	13067	Cobb	"High School, Public"	GPS
7569	-84.44127674	33.98797973	Walton High	1590 Bill Murdock Rd.		Marietta	Georgia	30062	770	509-6125	13067	Cobb	"High School, Public"	GPS
7570	-84.45087466	34.02314743	Pope High	3001 Hembree Rd.		Marietta	Georgia	30062	770	509-6077	13067	Cobb	"High School, Public"	GPS
7571	-84.47795131	33.95927427	Wheeler High	375 Holt Rd.		Marietta	Georgia	30068	770	509-6138	13067	Cobb	"High School, Public"	GPS
7572	-84.64804807	34.03784953	North Cobb High	3400 Old Hwy. 41		Kennesaw	Georgia	30144	770	975-4261	13067	Cobb	"High School, Public"	GPS
7573	-84.68172488	33.96487419	Harrison High	4500 Due West Rd.		Kennesaw	Georgia	30152	770	528-6638	13067	Cobb	"High School, Public"	GPS
7574	-84.54101363	33.95546354	Woods-Wilkins Center	353-C Lemon St.		Marietta	Georgia	30060	770	429-3188	13067	Cobb	"High School, Public"	Photo
7575	-84.58585324	33.94804776	Marietta High School	1171 Whitlock Ave		Marietta	Georgia	30064	770	428-2631	13067	Cobb	"High School, Public"	Photo
7576	-84.54496725	33.91436757	Oakwood High	1560 Joyner Ave.		Marietta	Georgia	30060	770	528-6510	13067	Cobb	"High School, Public"	GPS
7577	-84.52516961	33.83982086	Central Alternative School	1550 Pebblebrook Cir. SE		Mableton	Georgia	30126	770	732-2711	13067	Cobb	"High School, Public"	Photo
7578	-84.52582571	33.88857661	Campbell High	5265 Ward St.		Smyrna	Georgia	30080	770	319-3726	13067	Cobb	"High School, Public"	GPS
7579	-84.58168771	33.8073464	Pebblebrook High	991 Old Alabama Rd.		Mableton	Georgia	30126	770	732-5658	13067	Cobb	"High School, Public"	GPS
7580	-84.60813891	33.83324804	South Cobb High	1920 Clay Rd.		Austell	Georgia	30106	770	732-5682	13067	Cobb	"High School, Public"	GPS
7581	-84.56658913	33.8926925	Osborne High	2451 Favor Rd.		Marietta	Georgia	30060	770	319-3791	13067	Cobb	"High School, Public"	GPS
7582	-84.67626203	33.8967476	McEachern High	2400 Macland Rd.		Powder Springs	Georgia	30127	770	439-4700	13067	Cobb	"High School, Public"	GPS
7583	-84.40122231	33.55624016	Riverdale High	160 Roberts Dr.		Riverdale	Georgia	30274	770	473-2905	13063	Clayton	"High School, Public"	GPS
7584	-84.31104241	33.55560692	Mount Zion High	2535 Mt. Zion Pkwy.		Jonesboro	Georgia	30236	770	473-2940	13063	Clayton	"High School, Public"	GPS
7585	-84.31597096	33.59360881	Morrow High	2299 Old Rex Morrow Rd.		Morrow	Georgia	30260	404	362-3865	13063	Clayton	"High School, Public"	GPS
7586	-84.35537735	33.60406869	Forest Park High	5452 Phillips Dr.		Forest Park	Georgia	30297	404	362-3890	13063	Clayton	"High School, Public"	GPS
7587	-84.43856778	33.6081239	North Clayton High	1525 Norman Dr.		College Park	Georgia	30349	770	994-4035	13063	Clayton	"High School, Public"	GPS
7588	-84.31597096	33.59360881	Evening High School	Morrow High School Vocational B	2299 Old Rex Morrow Rd	Morrow	Georgia	30260	404	631-4058	13063	Clayton	"High School, Public"	GPS
7589	-84.34005738	33.44877991	Lovejoy High	1587 McDonough Rd.		Lovejoy	Georgia	30250	770	473-2920	13063	Clayton	"High School, Public"	GPS
7590	-84.34151462	33.54380025	Jonesboro High	7728 Mt. Zion Blvd.		Jonesboro	Georgia	30236	770	473-2855	13063	Clayton	"High School, Public"	GPS
7591	-84.00228104	33.68180479	Rockdale Hospital	1412 Milstead Avenue		Conyers	Georgia	30012	770	918-3101	13247	Rockdale	"Hospital, Admissions Entrance"	GPS
7592	-84.22208423	33.51166139	Brawner South Mental Health System	1000 Eagle's Landing Parkway		Stockbridge	Georgia	30281	770	474-8888	13151	Henry	"Hospital, Admissions Entrance"	GPS
7593	-84.22695895	33.51059721	Henry General Hospital	1133 Eagle's Landing Parkway	Post Office Box 538	Stockbridge	Georgia	30281	770	389-2200	13151	Henry	"Hospital, Admissions Entrance"	GPS
7594	-83.98992934	33.94328697	Summitridge Psychiatric Hospital	250 Scenic Highway		Lawrenceville	Georgia	30045	770	822-2200	13135	Gwinnett	"Hospital, Admissions Entrance"	GPS
7595	-84.01969106	33.87683859	Columbia Eastside Medical Center	1700 Medical Way	Post Office Box 587	Snellville	Georgia	30078	770	736-2498	13135	Gwinnett	"Hospital, Admissions Entrance"	GPS
7596	-84.01673851	33.96410004	Gwinnett Medical Center	1000 Medical Center Boulevard	Post Office Box 348	Lawrenceville	Georgia	30045	770	995-4321	13135	Gwinnett	"Hospital, Admissions Entrance"	GPS
7597	-84.1524579	34.00626752	GHS/Joan Glancy Memorial Hospital	3215 McClure Bridge Road		Duluth	Georgia	30096	770	497-4715	13135	Gwinnett	"Hospital, Admissions Entrance"	GPS
7598	-84.3828891	33.77665711	Charter Behavioral Health System	"811 Juniper Street, NE"		Atlanta	Georgia	30308	404	881-5800	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7599	-84.3831251	33.77399056	Kindred Hospital-Atlanta	"705 Juniper Street, NE"		Atlanta	Georgia	30365	404	873-2871	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7600	-84.38612386	33.76880654	Crawford Long Hospital of Emory University	"550 Peachtree Street, NE"		Atlanta	Georgia	30365	404	686-4411	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7601	-84.38265223	33.77242661	Midtown Hospital	"144 Ponce De Leon Avenue, NE"		Atlanta	Georgia	30308	404	875-3411	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7602	-84.39423397	33.8083915	Piedmont Hospital	"1968 Peachtree Road, NW"		Atlanta	Georgia	30309	404	605-5000	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7603	-84.39311954	33.80994424	"Shepard Center, Inc."	"2020 Peachtree Road, NW"		Atlanta	Georgia	30309	404	352-2020	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7604	-84.32067097	34.06227121	North Fulton Regional Hospital	3000 Hospital Boulevard		Roswell	Georgia	30076	770	751-2512	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7605	-84.3541029	33.9079169	Northside Hospital	1000 Johnson Ferry Road		Atlanta	Georgia	30342	404	851-8700	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7606	-84.35452267	33.90619659	Scottish Rite Hospital	1001 Johnson Ferry Road		Atlanta	Georgia	30342	404	256-5252	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7607	-84.3495944	33.90890135	Saint Joseph's Hospital of Atlanta	5665 Peachtree Dunwoody Road		Atlanta	Georgia	30342	404	851-7120	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7608	-84.42820745	33.8434295	"Metropolitan Hospital, Inc."	"3223 Howell Mill Road, NW"		Atlanta	Georgia	30327	404	351-0500	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7609	-84.5118484	33.73968514	Southwest Hospital and Medical Center	"501 Fairburn Road, SW"		Atlanta	Georgia	30331	404	699-1111	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7610	-84.37398563	33.76311118	Georgia Baptist Hospital and Medical	"300 Boulevard, NE"		Atlanta	Georgia	30312	404	265-4000	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7611	-84.38147742	33.7533074	Hughes Spalding Children's Hospital	"35 Butler St., SE"		Atlanta	Georgia	30335	404	616-6600	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7612	-84.38308688	33.75158315	Grady Memorial Hospital	"80 Butler Street, SE"		Atlanta	Georgia	30335	404	616-9204	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7613	-84.42694839	33.68092718	"South Fulton Medical Center, Inc."	1170 Cleveland Avenue		East Point	Georgia	30344	404	305-3550	13121	Fulton	"Hospital, Admissions Entrance"	GPS
7614	-84.50788107	33.4510842	Fayette Community Hospital	1265 Hwy 54 W		Fayetteville	Georgia	30214	770	486-1253	13113	Fayette	"Hospital, Admissions Entrance"	GPS
7615	-84.72800449	33.68225861	Inner Harbour Hospital	4685 Dorsett Shoals		Douglasville	Georgia	30135	770	942-2391	13097	Douglas	"Hospital, Admissions Entrance"	GPS
7616	-84.73211651	33.73913947	Promina Douglas Hospital	8954 Hospital Drive		Douglasville	Georgia	30134	770	920-6410	13097	Douglas	"Hospital, Admissions Entrance"	GPS
7617	-84.30805946	33.92609781	Emory Dunwoody Medical Center	4575 North Shallowford Road		Atlanta	Georgia	30338	770	454-2000	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7618	-84.29849967	33.92655946	Charter Behavioral Health System	2151 Peachford Road		Atlanta	Georgia	30338	770	455-3200	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7619	-84.27216331	33.69427485	Georgia Regional Hospital/Atlanta	3073 Panthersville Road		Decatur	Georgia	30034	404	243-2100	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7620	-84.31004335	33.80148708	Veteran Administration	1670 Clairmont Rd		Decatur	Georgia	30033	404	321-6111	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7621	-84.32101417	33.79439165	Egleston Children Hospital of Emory	"1405 Clifton Road, NE"		Atlanta	Georgia	30322	404	325-6166	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7622	-84.32119746	33.79244223	Emory University Hospital	"1364 Clifton Road, NE"		Atlanta	Georgia	30322	404	727-7021	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7623	-84.3314211	33.8048706	Wesley Woods Geriatric Hospital	1821 Clifton Rd		Atlanta	Georgia	30329	404	728-6200	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7624	-84.24871048	33.82572926	Emory Northlake Regional Medical Center	1455 Montreal Road	Post Office Box 450000	Tucker	Georgia	30084	770	270-3000	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7625	-84.29282363	33.77708058	Decatur Hospital	450 North Candler Street	Post Office Box 40	Decatur	Georgia	30030	404	377-0221	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7626	-84.34371925	33.78199374	Charter Behavioral Health System at Laurel Heights	934 Briarcliff Rd NE		Atlanta	Georgia	30306	770	888-7860	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7627	-84.28231083	33.79079051	DeKalb Medical Center	2701 N. Decatur Road		Decatur	Georgia	30033	404	501-1000	13089	DeKalb	"Hospital, Admissions Entrance"	GPS
7628	-84.61157973	33.98856729	Devereux Center	1291 Stanley Rd		Kennesaw	Georgia	30152	800	342-3357	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7629	-84.55048401	33.9686622	Wellstar Kennestone Hospital	677 Church Street	Post Office Box 1208	Marietta	Georgia	30060	770	793-5000	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7630	-84.51410675	33.8564111	Emory Adventist Hospital	3949 S. Cobb Drive		Smyrna	Georgia	30080	770	434-0710	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7631	-84.51322898	33.85541151	Ridgeview Institute	3995 South Cobb Drive		Smyrna	Georgia	30080	770	434-4567	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7632	-84.4795986	33.89998636	Wellstar Windy Hill Hospital	2540 Windy Hill Road		Marietta	Georgia	30067	770	644-1000	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7633	-84.60392782	33.8571702	Wellstar Cobb Hospital	3950 Austell Road		Austell	Georgia	30106	770	732-4000	13067	Cobb	"Hospital, Admissions Entrance"	GPS
7634	-84.38835164	33.57823954	Southern Regional Medical Center	"11 Upper Riverdale Road, SW"	Post Office Box 328	Riverdale	Georgia	30274	404	991-8000	13063	Clayton	"Hospital, Admissions Entrance"	GPS
7635	-84.45257553	33.60884466	Anchor Hospital	5454 Yorktowne Drive		College Park	Georgia	30349	404	991-6044	13063	Clayton	"Hospital, Admissions Entrance"	GPS
7636	-84.49204238	34.24570853	Northside Cherokee Hospital	201 Hospital Road	Post Office Box 906	Canton	Georgia	30114	770	720-5100	13057	Cherokee	"Hospital, Admissions Entrance"	GPS
7637	-84.01670837	33.66766739	Rockdale County Courthouse	922 Court St		Conyers	Georgia	30012	770	929-4021	13247	Rockdale	Courthouse	GPS
7638	-84.14743823	33.44865023	Henry County Magistrate	30 Atlanta St		McDonough	Georgia	30253	770	954-2111	13151	Henry	Courthouse	GPS
7639	-84.14620985	33.44759362	Henry County Juvenile Court	34 Covington St		McDonough	Georgia	30253	770	954-2086	13151	Henry	Courthouse	GPS
7640	-84.1462933	33.44820412	Henry County Probate Court	20 Lawrenceville St		McDonough	Georgia	30253	770	954-2303	13151	Henry	Courthouse	GPS
7641	-84.146759	33.44754424	Henry County Courthouse	One Courthouse Square		McDonough	Georgia	30253	770	954-2121	13151	Henry	Courthouse	GPS
7642	-83.98895274	33.95625313	Gwinnett County Courthouse - Old	185 Crogan St		Lawrenceville	Georgia	30045	770	822-5450	13135	Gwinnett	City Hall	GPS
7643	-83.99279062	33.95181277	Gwinnett County Courthouse	75 Langley Dr		Lawrenceville	Georgia	30045	770	822-8110	13135	Gwinnett	Courthouse	GPS
7644	-84.39170074	33.7504158	Fulton County Juvenile Court	160 Pryor St SW		Atlanta	Georgia	30303	404	730-1136	13121	Fulton	Courthouse	GPS
7645	-84.39132728	33.75084289	Fulton County Probate Court	136 Pryor St		Atlanta	Georgia	30303	404	730-4070	13121	Fulton	Courthouse	GPS
7646	-84.38910641	33.74856552	Georgia Court of Appeals	40 Capitol Square	Room 334	Atlanta	Georgia	30334	404	656-3450	13121	Fulton	Courthouse	GPS
7647	-84.3903507	33.75010297	Fulton County Courthouse	185 Central Ave SW	Justice Center	Atlanta	Georgia	30303	404	730-5300	13121	Fulton	Courthouse	GPS
7648	-84.5720289	33.37653653	Peachtree City Police Department	350 S. Highway 74		Peachtree City	Georgia	30269	770	487-8866	13113	Fayette	Police Station	Photo
7649	-84.59454328	33.47849653	Tyrone Police Department	945 Senoia Rd		Tyrone	Georgia	30290	770	487-4732	13113	Fayette	Police Station	GPS
7650	-84.44030754	33.47995747	Fayetteville Police Dept North Station	124 Pavilion Pkwy		Fayetteville	Georgia	30214	770	461-4548	13113	Fayette	Police Station	GPS
7651	-84.75008417	33.74964918	Douglasville Police Department	6730 Church St		Douglasville	Georgia	30134	770	920-3010	13097	Douglas	Police Station	GPS
7652	-84.27973171	33.90128315	Doraville Police Department	3760 Park Ave		Doraville	Georgia	30340	770	458-8561	13089	DeKalb	Police Station	GPS
